정류소명, 코드, 단축코드
남산도서관,102000315,3907
남산도서관,102000316,3347
서울드래곤시티,102000317,3120
용산역3번출구.용산차고지,102000318,3121
해방촌오거리,102900001,3517
시장,102900002,3516
신애교회,102900003,3515
남산교회입구,102900005,3513
우리들가정의원,102900006,3510
디지텍고등학교앞,102900007,3509
용암한신아파트,102900008,3506
순천향병원,102900009,3502
하얏트호텔,102900010,3500
숙대역5번출구,102900011,3565
용산우체국,102900012,3564
보광교회,102900013,3563
신용산역,102900015,3561
리버힐빌라앞,102900016,3560
도깨비시장,102900017,3557
영동김밥,102900018,3553
문배어린이공원,102900019,3552
문배어린이공원,102900020,3551
수미용실,102900021,3549
용문동시장.새마을금고,102900022,3546
보광초등학교,102900023,3545
원효우체국,102900024,3544
보광동삼거리,102900025,3542
숙대역7번출구,102900026,3541
용산경찰서,102900027,3540
갈월동사회복지회관,102900028,3536
효창공원앞역.이봉창역사울림관,102900029,3534
용산고등학교,102900030,3532
큰빛의집앞,102900031,3525
원효사.백범김구기념관,102900032,3523
군인아파트,102900033,3522
신흥교회앞,102900034,3521
대한노인회중앙회,102900035,3519
청파초등학교,102900036,3598
배문중고등학교,102900037,3597
만리시장입구,102900038,3596
한신아파트,102900039,3593
용암경로당입구,102900040,3592
용암한신아파트,102900041,3591
우리들가정의원,102900042,3590
남산교회입구,102900043,3589
해방촌오거리,102900044,3588
신흥교회앞,102900045,3586
큰빛의집앞,102900046,3584
디지텍고등학교앞,102900047,3583
후암동종점,102900048,3582
성도약국,102900049,3581
용산고,102900050,3580
후암동주민센터앞,102900051,3577
후암시장,102900053,3574
녹사평역.용산구청,102900054,3573
이태원역앞,102900055,3572
동자경로당,102900056,3571
보광초등학교후문앞,102900057,3569
삼각지역,102900058,3567
이슬람사원,102900059,3566
만리시장입구,102900060,3700
배문중고교,102900061,3699
청파초등학교,102900062,3688
후암동종점,102900063,3529
녹사평역,102900064,3524
한신아파트,102900065,3501
용암경로당입구,102900066,3503
갈월동,102900068,3568
효창공원후문,102900070,3508
중앙하이츠빌라,102900072,3543
용문동주민센터,102900073,3550
몬드리안서울이태원,102900075,3526
크라운호텔,102900076,3530
외빈차고,102900077,3533
청화아파트,102900078,3537
가야랑앞,102900079,3505
성도약국,102900080,3512
대성교회,102900081,3579
가야랑앞,102900082,3585
한남오거리,102900083,3504
제일기획,102900084,3578
보광동주민센터,102900085,3518
한남동주민센터,102900086,3742
용산e편한세상,102900087,3744
용산CJ나인파크,102900088,3743
갑을빌딩,102900089,3594
청암자이아파트,102900090,3709
리버힐삼성아파트후문,102900091,3595
도원삼성래미안아파트단지내,102900092,3737
필리핀대사관,102900094,3754
필리핀대사관,102900095,3753
도원삼성래미안아파트101동앞,102900096,3520
도원삼성래미안아파트101동앞,102900097,3511
도원삼성래미안아파트,102900098,3527
답십리역사거리,103000001,4001
청년회의소.서울새활용플라자,103000002,4002
장한평역,103000003,4003
상왕십리역,103000004,4101
상왕십리역,103000005,4102
왕십리센트라스아파트,103000006,4103
왕십리교회,103000007,4104
청계벽산아파트.텐즈힐아파트,103000008,4106
청계벽산아파트.텐즈힐아파트,103000009,4107
왕십리도선동주민센터,103000010,4108
왕십리2동주민센터,103000011,4109
코스모타워.서울신용보증재단성동지점,103000012,4110
성동구청,103000014,4112
상왕십리역,103000015,4113
상왕십리역.센트라스아파트,103000016,4114
마장동주민센터,103000017,4116
마장역,103000018,4117
성동노인복지관,103000019,4118
마장축산물시장,103000020,4119
마장축산물시장,103000021,4120
도선사거리,103000022,4121
도선사거리,103000023,4122
마장동금호아파트,103000024,4123
마장동금호아파트,103000025,4124
한양대부속고등학교,103000026,4125
한양대부속고등학교,103000027,4126
한양대앞.한양시장,103000028,4127
한양대앞,103000029,4128
한양대정문,103000030,4129
한양대정문앞,103000031,4130
무학여고앞,103000032,4131
무학여고,103000033,4132
왕십리역,103000034,4133
왕십리역,103000035,4134
왕십리역,103000036,4135
행당1동주민센터.성동소방서,103000037,4136
서울숲삼부아파트,103000038,4137
응봉동주민센터,103000039,4138
응봉동주민센터,103000040,4139
응봉사거리,103000041,4140
응봉동현대아파트,103000042,4141
응봉동현대아파트,103000043,4142
대현산배수지공원입구,103000044,4143
신금호역,103000046,4145
신금호역,103000047,4146
금호고등학교,103000048,4147
금호고등학교.금호자이1차아파트입구,103000049,4148
금호동벽산아파트,103000050,4149
래미안하이리버아파트,103000051,4150
금호사거리,103000052,4151
금호사거리,103000053,4152
금남시장앞.백범학원터,103000054,4153
금남시장앞.백범학원터,103000055,4154
금호역,103000056,4155
금호역,103000057,4156
금옥초등학교앞,103000058,4157
금옥초등학교앞,103000059,4158
힐스테이트서울숲리버아파트,103000060,4159
삼성래미안아파트앞,103000061,4160
옥수삼성아파트.래미안옥수리버젠,103000062,4161
옥수삼성아파트.래미안옥수리버젠,103000063,4162
미타사입구,103000064,4163
래미안옥수리버젠.옥수중앙교회,103000065,4164
래미안옥수리버젠.옥수중앙교회,103000066,4165
옥수동종점,103000069,4168
옥정중학교입구,103000070,4169
옥정중학교입구,103000071,4170
성수1가1동새마을금고,103000072,4171
성수1가새마을금고,103000073,4172
천주교성수동성당앞,103000074,4173
천주교성수동성당앞,103000075,4174
뚝도아리수정수센터수도박물관,103000076,4175
뚝도아리수정수센터수도박물관,103000077,4176
서울숲,103000078,4177
서울숲,103000079,4178
성동구민종합체육센터,103000080,4179
성동구민종합체육센터,103000081,4180
성수공고앞,103000082,4181
성수공고앞,103000083,4182
경일초등학교입구,103000084,4183
경일초등학교입구,103000085,4184
성동교남단,103000086,4185
성동교남단,103000087,4186
상원,103000088,4187
상원,103000089,4188
영동대교북단,103000090,4189
경수중학교,103000091,4190
성수119안전센터,103000092,4191
성수119안전센터,103000093,4192
경수중학교,103000094,4193
경수중학교,103000095,4194
뚝도시장,103000096,4195
뚝도시장,103000097,4196
성원중성수동이마트앞,103000098,4197
성원중성수동이마트앞,103000099,4198
서울숲지구대앞,103000100,4199
서울숲지구대앞,103000101,4200
뚝도시장구길,103000102,4201
뚝도시장구길,103000103,4202
성수동진주타운,103000104,4203
성수동진주타운,103000105,4204
영동대교,103000106,4205
영동대교,103000107,4206
화양사거리,103000108,4207
성수사거리.성수초등학교,103000109,4208
서울효사랑병원,103000110,4209
성수2가3동주민센터,103000111,4210
제인병원,103000112,4211
성동세무서앞,103000113,4212
성동세무서,103000114,4213
송정동서울숲아이파크,103000115,4214
송정동건영아파트,103000116,4215
군자교남단,103000117,4216
신답역,103000118,4217
용답동.로데오거리.답십리역,103000119,4218
서울교통공사.서울새활용플라자,103000120,4221
뚝섬서울숲,103000121,4222
뚝섬서울숲,103000122,4223
사근동하이츠아파트앞,103000125,4226
사근동하이츠아파트앞,103000126,4227
사근동주민센터,103000127,4228
사근동주민센터,103000128,4229
사근고개,103000129,4230
사근고개,103000130,4231
한양지구대,103000131,4232
한양지구대,103000132,4233
사근동벽산아파트,103000133,4234
뚝섬역8번출구,103000134,4236
뚝섬역2번출구,103000135,4237
뚝섬역5번출구,103000136,4238
뚝섬역4번출구,103000137,4239
성수역1번출구,103000138,4240
성수동SK아파트형공장앞,103000139,4241
성수동SK아파트형공장앞,103000140,4242
경동초등학교입구,103000141,4243
경동초등학교입구,103000142,4244
경일초등학교앞,103000143,4245
경일초등학교앞,103000144,4246
한양여대앞,103000145,4247
도선고등학교.꽃재교회,103000150,4252
리버하우스,103000152,4254
리버하우스,103000153,4255
성동제일새마을금고,103000156,4258
성동제일새마을금고,103000157,4259
청계9가.텐즈힐2단지 정문앞,103000159,4261
뚝섬서울숲,103000162,4264
뚝섬서울숲남문,103000163,4265
뚝섬서울숲남문,103000164,4266
용답휴식공원,103000165,4267
용답휴식공원,103000166,4268
성수2가3동주민센터,103000167,4269
극동그린아파트앞,103000168,4270
마장역,103000169,4271
행당신동아.행당푸르지오아파트,103000170,4272
숭신초등학교,103000171,4273
극동아파트,103000172,4275
풍림아파트,103000173,4276
벽산아파트,103000174,4277
대림아파트,103000175,4278
행당역,103000176,4279
행당역,103000177,4280
무학여고,103000178,4281
극동그린아파트,103000179,4282
성수동차고지,103000183,4286
제민약국,103000185,4288
왕십리자이.신당현대아파트,103000186,4289
왕십리자이.신당현대아파트,103000187,4290
제민약국,103000188,4291
우리은행화양동지점,103000189,4293
황학교.텐즈힐몰,103000191,4295
무학여고,103000278,4721
무학여고,103000279,4722
응봉사거리,103000280,4723
응봉사거리,103000281,4724
왕십리광장.왕십리역4번출구,103000292,4302
왕십리광장.왕십리역7번출구,103000293,4301
왕십리도선동주민센터,103000295,4304
한양여대앞,103000296,4305
한양대동문앞,103000297,4303
행당중학교,103000505,4306
옥수파크힐스아파트앞,103000506,4166
옥수파크힐스아파트앞,103000507,4167
청계한신휴플러스,103000508,6507
뉴타운아파트,103000509,4105
서울숲공원,103000511,4900
성수역수제화거리,103000512,4901
한양대역,103000513,4902
서울숲리버뷰자이아파트제1주차장,103000514,4896
두산아파트111동,103900001,4767
금호역.3호선,103900002,4765
금호역,103900003,4764
극동아파트4동,103900004,4759
극동아파트4동,103900005,4758
두산아파트109동,103900006,4757
두산아파트111동,103900007,4756
극동아파트7동,103900008,4755
금남시장앞.백범학원터,103900009,4751
금호사거리,103900010,4750
신동아아파트,103900011,4746
신동아아파트후문,103900012,4745
현대공업사앞,103900013,4744
행당서울숲푸르지오109동앞,103900014,4743
삼거리정자,103900015,4740
응봉역.광희중,103900016,4739
성동중앙교회.벽산아파트정문,103900017,4677
무학중학교.무학여고,103900018,4679
무학중학교.무학여고,103900019,4552
원형화단,103900020,4573
두산아파트정문.금호역,103900021,4503
신금호역,103900022,4504
무쇠막,103900024,4511
금호1가동주민센터,103900025,4509
대경생활과학고등학교,103900026,4514
모닝후레쉬,103900027,4520
화단삼거리,103900028,4521
논골.금호벽산아파트.성동공유센터,103900029,4523
